Date,SKU,Name,Brand,Avg Rating,Rating Count,Sponsor,Price,Sales Price,Express,Rank,Link,Delivery
06-Oct-2024,Z5556A48,anti-slip-fitness-exercise-gym-yoga-mats-4mm-thick-61x173cm-for-indoor-and-outdoor-use,Generic,N/A,N/A,Y,60,37.55,Y,1,https://www.noon.com/uae-en/anti-slip-fitness-exercise-gym-yoga-mats-4mm-thick-61x173cm-for-indoor-and-outdoor-use/Z5556A4895CC44B536812Z/p/?o=z5556a4895cc44b536812z-1,Get it by 7 Oct
06-Oct-2024,Z4309655,multicolor-anti-slip-fitness-exercise-gym-yoga-mats-4mm-thick-61x173cm-for-indoor-and-outdoor-use,Generic,N/A,N/A,Y,60,34.30,Y,2,https://www.noon.com/uae-en/multicolor-anti-slip-fitness-exercise-gym-yoga-mats-4mm-thick-61x173cm-for-indoor-and-outdoor-use/Z4309655FA88AC7B8A209Z/p/?o=z4309655fa88ac7b8a209z-1,Get it by 7 Oct
06-Oct-2024,ZE5D98E2,anti-slip-fitness-exercise-gym-yoga-mats-4mm-thick-for-indoor-and-outdoor-61x173cm,Toshionics,N/A,N/A,Y,60,31.25,Y,3,https://www.noon.com/uae-en/anti-slip-fitness-exercise-gym-yoga-mats-4mm-thick-for-indoor-and-outdoor-61x173cm/ZE5D98E2FD55A24417BE7Z/p/?o=ze5d98e2fd55a24417be7z-1,Get it by 7 Oct
06-Oct-2024,Z24E1B5B,8mm-yoga-mat-with-carrying-strap-anti-slip-for-home-workout-exercises-meditation-eco-friendly-non-skid-tpe-yoga-mattres-for-pilates-183x61x0-8cm-thick-pink-black-color,Bernessi,4.8,49,N,165,69.90,Y,4,https://www.noon.com/uae-en/8mm-yoga-mat-with-carrying-strap-anti-slip-for-home-workout-exercises-meditation-eco-friendly-non-skid-tpe-yoga-mattres-for-pilates-183x61x0-8cm-thick-pink-black-color/Z24E1B5B4FDE8BB5C6111Z/p/?o=z24e1b5b4fde8bb5c6111z-1,Get it by 7 Oct
06-Oct-2024,ZB6A26C6,mahmir-yoga-mat-anti-slip-exercise-mat-with-carrying-bag-fitness-mat-for-pilates-183cm-61cm-6mm-thickness-for-woman-man-beginners-black-light-grey,MahMir,5.0,11,N,59.95,47.45,Y,5,https://www.noon.com/uae-en/mahmir-yoga-mat-anti-slip-exercise-mat-with-carrying-bag-fitness-mat-for-pilates-183cm-61cm-6mm-thickness-for-woman-man-beginners-black-light-grey/ZB6A26C6FF922D524ABBAZ/p/?o=zb6a26c6ff922d524abbaz-1,Get it by 7 Oct
06-Oct-2024,ZFF6D188,anti-slip-fitness-exercise-gym-yoga-mats-4mm-thick-for-indoor-and-outdoor-61x173cm-multicolor,Toshionics,3.7,3,Y,60,31.75,Y,6,https://www.noon.com/uae-en/anti-slip-fitness-exercise-gym-yoga-mats-4mm-thick-for-indoor-and-outdoor-61x173cm-multicolor/ZFF6D1886AAD421874DF1Z/p/?o=zff6d1886aad421874df1z-1,Get it by 7 Oct
06-Oct-2024,ZECB2978,mela-non-slip-yoga-mat-for-home-gym-6mm-thick-eco-friendly-tpe-cushioned-exercise-mat-with-carry-strap-perfect-for-yoga-pilates-fitness-training-gymnastics-essentials-beige,MELA,N/A,N/A,Y,119,79.90,Y,7,https://www.noon.com/uae-en/mela-non-slip-yoga-mat-for-home-gym-6mm-thick-eco-friendly-tpe-cushioned-exercise-mat-with-carry-strap-perfect-for-yoga-pilates-fitness-training-gymnastics-essentials-beige/ZECB29782C8C4BD506B8EZ/p/?o=zecb29782c8c4bd506b8ez-1,Get it by 7 Oct
06-Oct-2024,Z1FFBA90,mahmir-eva-foam-roller-for-yoga-deep-tissue-massage-stretching-physical-therapy-relieve-stress-improve-mobility-with-foam-roller-for-legs-and-muscles-deep-tissue-massage-tool-light-blue,MahMir,3.1,3,Y,N/A,29.95,Y,8,https://www.noon.com/uae-en/mahmir-eva-foam-roller-for-yoga-deep-tissue-massage-stretching-physical-therapy-relieve-stress-improve-mobility-with-foam-roller-for-legs-and-muscles-deep-tissue-massage-tool-light-blue/Z1FFBA90CF03B4E1CDF5CZ/p/?o=z1ffba90cf03b4e1cdf5cz-1,N/A
06-Oct-2024,N2733017,anti-slip-yoga-mat-with-carry-strap,Fitness,4.1,212,N,N/A,37.65,Y,9,https://www.noon.com/uae-en/anti-slip-yoga-mat-with-carry-strap/N27330175A/p/?o=f2f2a89d50d79c1a,Get it by 7 Oct
06-Oct-2024,Z5B557BA,mahmir-yoga-mat-anti-slip-exercise-mat-with-carrying-bag-fitness-mat-for-pilates-183cm-61cm-6mm-thickness-for-woman-man-beginners-pink-light-grey,MahMir,4.6,18,N,69.95,49.95,Y,10,https://www.noon.com/uae-en/mahmir-yoga-mat-anti-slip-exercise-mat-with-carrying-bag-fitness-mat-for-pilates-183cm-61cm-6mm-thickness-for-woman-man-beginners-pink-light-grey/Z5B557BA405F39E1C40DEZ/p/?o=z5b557ba405f39e1c40dez-1,Get it by 7 Oct
06-Oct-2024,Z230C946,3-pair-non-slip-yoga-socks-cotton-pilates-socks-with-straps-breathable-moisture-wicking-machine-washable-ideal-for-yoga-pilates-ballet-dance-workout-purple-black-grey-fit-size-36-42,YooA,N/A,N/A,N,50,33.80,Y,11,https://www.noon.com/uae-en/3-pair-non-slip-yoga-socks-cotton-pilates-socks-with-straps-breathable-moisture-wicking-machine-washable-ideal-for-yoga-pilates-ballet-dance-workout-purple-black-grey-fit-size-36-42/Z230C9460E2B3F2772EA3Z/p/?o=z230c9460e2b3f2772ea3z-1,Get it by 7 Oct
06-Oct-2024,Z4DDA125,mahmir-yoga-mat-anti-slip-exercise-mat-with-carrying-bag-fitness-mat-for-pilates-183cm-61cm-6mm-thickness-for-woman-man-beginners-purple-pink,MahMir,4.4,21,N,69.95,49.95,Y,12,https://www.noon.com/uae-en/mahmir-yoga-mat-anti-slip-exercise-mat-with-carrying-bag-fitness-mat-for-pilates-183cm-61cm-6mm-thickness-for-woman-man-beginners-purple-pink/Z4DDA125062C7766547DDZ/p/?o=z4dda125062c7766547ddz-1,Get it by 7 Oct
06-Oct-2024,Z212ACDF,8mm-yoga-mat-with-carrying-strap-anti-slip-for-home-workout-exercises-meditation-eco-friendly-non-skid-tpe-yoga-mattres-for-pilates-183x61x0-8cm-thick-light-pink-black-color,Bernessi,5.0,3,N,180,61.25,Y,13,https://www.noon.com/uae-en/8mm-yoga-mat-with-carrying-strap-anti-slip-for-home-workout-exercises-meditation-eco-friendly-non-skid-tpe-yoga-mattres-for-pilates-183x61x0-8cm-thick-light-pink-black-color/Z212ACDF2F7760CD34A11Z/p/?o=z212acdf2f7760cd34a11z-1,Get it by 7 Oct
06-Oct-2024,Z6AA422C,extra-thick-high-density-anti-tear-exercise-yoga-mat,Generic,5.0,2,Y,648,29,Y,14,https://www.noon.com/uae-en/extra-thick-high-density-anti-tear-exercise-yoga-mat/Z6AA422C01041A12BF086Z/p/?o=z6aa422c01041a12bf086z-1,Get it by 7 Oct
06-Oct-2024,Z30868C9,mahmir-eva-foam-roller-for-yoga-deep-tissue-massage-stretching-physical-therapy-relieve-stress-improve-mobility-with-foam-roller-for-legs-and-muscles-deep-tissue-massage-tool-pink,MahMir,4.0,8,Y,N/A,29.95,Y,15,https://www.noon.com/uae-en/mahmir-eva-foam-roller-for-yoga-deep-tissue-massage-stretching-physical-therapy-relieve-stress-improve-mobility-with-foam-roller-for-legs-and-muscles-deep-tissue-massage-tool-pink/Z30868C98E61D2ABA2621Z/p/?o=z30868c98e61d2aba2621z-1,N/A
06-Oct-2024,Z83C8A1A,mahmir-yoga-mat-anti-slip-exercise-mat-with-carrying-bag-fitness-mat-for-pilates-183cm-61cm-6mm-thickness-for-woman-man-beginners-dark-grey-black,MahMir,4.5,28,N,69.95,49.95,Y,16,https://www.noon.com/uae-en/mahmir-yoga-mat-anti-slip-exercise-mat-with-carrying-bag-fitness-mat-for-pilates-183cm-61cm-6mm-thickness-for-woman-man-beginners-dark-grey-black/Z83C8A1AAB21D372A0063Z/p/?o=z83c8a1aab21d372a0063z-1,Get it by 7 Oct
06-Oct-2024,ZECB2978,mela-non-slip-yoga-mat-for-home-gym-6mm-thick-eco-friendly-tpe-cushioned-exercise-mat-with-carry-strap-perfect-for-yoga-pilates-fitness-training-gymnastics-essentials-beige,MELA,N/A,N/A,N,119,79.90,Y,17,https://www.noon.com/uae-en/mela-non-slip-yoga-mat-for-home-gym-6mm-thick-eco-friendly-tpe-cushioned-exercise-mat-with-carry-strap-perfect-for-yoga-pilates-fitness-training-gymnastics-essentials-beige/ZECB29782C8C4BD506B8EZ/p/?o=zecb29782c8c4bd506b8ez-1,Get it by 7 Oct
06-Oct-2024,Z64EE8D8,mahmir-eva-foam-roller-for-yoga-deep-tissue-massage-stretching-physical-therapy-relieve-stress-improve-mobility-with-foam-roller-for-legs-and-muscles-deep-tissue-massage-tool-black,MahMir,2.9,10,N,29.95,26.70,N,18,https://www.noon.com/uae-en/mahmir-eva-foam-roller-for-yoga-deep-tissue-massage-stretching-physical-therapy-relieve-stress-improve-mobility-with-foam-roller-for-legs-and-muscles-deep-tissue-massage-tool-black/Z64EE8D8F808FF4902AEDZ/p/?o=b582689b37574c0f,N/A
06-Oct-2024,N2003488,anti-tear-exercise-mat-with-carrying-strap,Generic,4.3,1.5K,N,239,39.75,Y,19,https://www.noon.com/uae-en/anti-tear-exercise-mat-with-carrying-strap/N20034889A/p/?o=f2d873be1dd8236b,Get it by 7 Oct
06-Oct-2024,Z5BB144B,mahmir-yoga-mat-anti-slip-exercise-mat-with-carrying-bag-fitness-mat-for-pilates-183cm-61cm-6mm-thickness-for-woman-man-beginners-green-black,MahMir,4.8,7,N,69.95,49.95,Y,20,https://www.noon.com/uae-en/mahmir-yoga-mat-anti-slip-exercise-mat-with-carrying-bag-fitness-mat-for-pilates-183cm-61cm-6mm-thickness-for-woman-man-beginners-green-black/Z5BB144BA6576302F7275Z/p/?o=z5bb144ba6576302f7275z-1,Get it by 7 Oct
06-Oct-2024,Z1FFBA90,mahmir-eva-foam-roller-for-yoga-deep-tissue-massage-stretching-physical-therapy-relieve-stress-improve-mobility-with-foam-roller-for-legs-and-muscles-deep-tissue-massage-tool-light-blue,MahMir,3.1,3,N,N/A,29.95,N,21,https://www.noon.com/uae-en/mahmir-eva-foam-roller-for-yoga-deep-tissue-massage-stretching-physical-therapy-relieve-stress-improve-mobility-with-foam-roller-for-legs-and-muscles-deep-tissue-massage-tool-light-blue/Z1FFBA90CF03B4E1CDF5CZ/p/?o=f1e97d654c981d3c,N/A
06-Oct-2024,N1671879,yoga-mat-with-carry-strap,Pro,4.4,508,N,35,34.90,Y,22,https://www.noon.com/uae-en/yoga-mat-with-carry-strap/N16718791A/p/?o=fbd46c9b79caa32e,Get it by 7 Oct
06-Oct-2024,Z24E1B5B,8mm-yoga-mat-with-carrying-strap-anti-slip-for-home-workout-exercises-meditation-eco-friendly-non-skid-tpe-yoga-mattres-for-pilates-183x61x0-8cm-thick-pink-black-color,Bernessi,4.8,49,Y,165,69.90,Y,23,https://www.noon.com/uae-en/8mm-yoga-mat-with-carrying-strap-anti-slip-for-home-workout-exercises-meditation-eco-friendly-non-skid-tpe-yoga-mattres-for-pilates-183x61x0-8cm-thick-pink-black-color/Z24E1B5B4FDE8BB5C6111Z/p/?o=z24e1b5b4fde8bb5c6111z-1,Get it by 7 Oct
06-Oct-2024,Z184FBC1,stretch-strap-with-exercise-guide-versatile-multi-loop-perfect-for-yoga-pilates-and-physical-therapy-portable-helps-improve-flexibility,ORiTi,4.6,2,Y,29,28,Y,24,https://www.noon.com/uae-en/stretch-strap-with-exercise-guide-versatile-multi-loop-perfect-for-yoga-pilates-and-physical-therapy-portable-helps-improve-flexibility/Z184FBC1B30D0C5DACA2DZ/p/?o=z184fbc1b30d0c5daca2dz-1,N/A
06-Oct-2024,Z603FF8F,yoga-mat-for-women-and-men-extra-long-and-wide-exercise-mat-72-x24-large-non-slip-workout-mat-for-yoga-pilates-fitness-barefoot-workouts-home-gym-studio,URbazaar,N/A,N/A,Y,59.90,54.90,Y,25,https://www.noon.com/uae-en/yoga-mat-for-women-and-men-extra-long-and-wide-exercise-mat-72-x24-large-non-slip-workout-mat-for-yoga-pilates-fitness-barefoot-workouts-home-gym-studio/Z603FF8FD1BFB572D8D9FZ/p/?o=z603ff8fd1bfb572d8d9fz-1,Get it by 7 Oct
06-Oct-2024,N1652962,yoga-ball-with-air-pump-75-cm-75cm,body,4.3,156,N,N/A,37.85,N,26,https://www.noon.com/uae-en/yoga-ball-with-air-pump-75-cm-75cm/N16529622A/p/?o=d15b61db501d74ba,N/A
06-Oct-2024,Z182933F,6-pack-puzzle-exercise-floor-mat-eva-foam-mats-with-interlocking-floor-tiles-12-x-12-foam-gym-mat-protective-flooring-mats-interlocking-for-home-and-gym-equipment,GROIC,2.8,3,N,200,52.30,Y,27,https://www.noon.com/uae-en/6-pack-puzzle-exercise-floor-mat-eva-foam-mats-with-interlocking-floor-tiles-12-x-12-foam-gym-mat-protective-flooring-mats-interlocking-for-home-and-gym-equipment/Z182933F3500879193E71Z/p/?o=z182933f3500879193e71z-1,Get it by 7 Oct
06-Oct-2024,Z0BBD9C7,microfiber-gym-towel-face-towel-yoga-towel-quick-dry-high-absorbent-sweat-towel-for-gym-exercises-and-outdoor-thick-400gsm-75x35cm-grey,RIGID,4.4,19,N,N/A,45.75,N,28,https://www.noon.com/uae-en/microfiber-gym-towel-face-towel-yoga-towel-quick-dry-high-absorbent-sweat-towel-for-gym-exercises-and-outdoor-thick-400gsm-75x35cm-grey/Z0BBD9C7C83B7E8DF4FD6Z/p/?o=f433e986d29277cf,N/A
06-Oct-2024,Z691A3B8,gym-cooling-towels-3-pack-ice-sensation-sweat-towel-quick-dry-microfiber-cloth-for-exercise-yoga-running-more-high-absorbency-cooling-towels-for-intense-workouts-100x30cm,RIGID,4.5,7,N,54.50,49.75,N,29,https://www.noon.com/uae-en/gym-cooling-towels-3-pack-ice-sensation-sweat-towel-quick-dry-microfiber-cloth-for-exercise-yoga-running-more-high-absorbency-cooling-towels-for-intense-workouts-100x30cm/Z691A3B8C08D72CA569ECZ/p/?o=cd92098fa513df5b,N/A
06-Oct-2024,Z6FC94A5,mahmir-yoga-mat-anti-slip-exercise-mat-with-carrying-bag-fitness-mat-for-pilates-183cm-61cm-6mm-thickness-for-woman-man-beginners-dark-blue-light-blue,MahMir,4.5,24,N,69.95,49,Y,30,https://www.noon.com/uae-en/mahmir-yoga-mat-anti-slip-exercise-mat-with-carrying-bag-fitness-mat-for-pilates-183cm-61cm-6mm-thickness-for-woman-man-beginners-dark-blue-light-blue/Z6FC94A5DBD1A7D980F19Z/p/?o=z6fc94a5dbd1a7d980f19z-1,Get it by 7 Oct
06-Oct-2024,Z28459E6,3-pair-non-slip-yoga-socks-cotton-pilates-socks-with-straps-breathable-moisture-wicking-machine-washable-ideal-for-yoga-pilates-ballet-dance-workout-pink-black-grey-fit-size-36-42,YooA,N/A,N/A,N,50,33.80,Y,31,https://www.noon.com/uae-en/3-pair-non-slip-yoga-socks-cotton-pilates-socks-with-straps-breathable-moisture-wicking-machine-washable-ideal-for-yoga-pilates-ballet-dance-workout-pink-black-grey-fit-size-36-42/Z28459E600CA113B6F24FZ/p/?o=z28459e600ca113b6f24fz-1,Get it by 7 Oct
06-Oct-2024,N1627342,abdominal-trainer-wheel-roller-with-knee-mat,Ab,4.3,357,N,N/A,24,N,32,https://www.noon.com/uae-en/abdominal-trainer-wheel-roller-with-knee-mat/N16273426A/p/?o=f35bc3ad327d85ab,N/A
06-Oct-2024,ZCA0E132,6mm-chakra-yoga-mat,Gaiam,N/A,N/A,N,240,84,Y,33,https://www.noon.com/uae-en/6mm-chakra-yoga-mat/ZCA0E13269DA7F7B4F851Z/p/?o=zca0e13269da7f7b4f851z-1,Get it by 7 Oct
06-Oct-2024,Z30868C9,mahmir-eva-foam-roller-for-yoga-deep-tissue-massage-stretching-physical-therapy-relieve-stress-improve-mobility-with-foam-roller-for-legs-and-muscles-deep-tissue-massage-tool-pink,MahMir,4.0,8,N,N/A,29.95,N,34,https://www.noon.com/uae-en/mahmir-eva-foam-roller-for-yoga-deep-tissue-massage-stretching-physical-therapy-relieve-stress-improve-mobility-with-foam-roller-for-legs-and-muscles-deep-tissue-massage-tool-pink/Z30868C98E61D2ABA2621Z/p/?o=f86054bcf9ab9e2f,N/A
06-Oct-2024,N3926570,5-in-1-fitness-foam-roller-set-50cm,SKY-TOUCH,4.8,32,N,N/A,64.50,Y,35,https://www.noon.com/uae-en/5-in-1-fitness-foam-roller-set-50cm/N39265708A/p/?o=a0325ea104099c8d,Get it by 7 Oct
06-Oct-2024,Z1DD80AB,6mm-premium-metallic-medallion-yoga-mat,Gaiam,5.0,1,N,200,70,Y,36,https://www.noon.com/uae-en/6mm-premium-metallic-medallion-yoga-mat/Z1DD80AB6D2A71FB6BD5EZ/p/?o=z1dd80ab6d2a71fb6bd5ez-1,Get it by 7 Oct
06-Oct-2024,ZA1B269A,3-pair-non-slip-yoga-socks-cotton-pilates-socks-with-3d-silicone-particles-breathable-moisture-wicking-machine-washable-ideal-for-yoga-pilates-ballet-dance-workout-pink-black-grey-fit-size-36-42,YooA,N/A,N/A,N,60,42.80,Y,37,https://www.noon.com/uae-en/3-pair-non-slip-yoga-socks-cotton-pilates-socks-with-3d-silicone-particles-breathable-moisture-wicking-machine-washable-ideal-for-yoga-pilates-ballet-dance-workout-pink-black-grey-fit-size-36-42/ZA1B269ACFAC7EFA4C86AZ/p/?o=za1b269acfac7efa4c86az-1,Get it by 7 Oct
06-Oct-2024,ZB83DFD7,yoga-mats-anti-slip-sport-fitness-mat-blanket-for-exercise-yoga-and-pilates-gymnastics-mat-fitness-equipment-6mm,Spall,4.0,1,N,50,37,Y,38,https://www.noon.com/uae-en/yoga-mats-anti-slip-sport-fitness-mat-blanket-for-exercise-yoga-and-pilates-gymnastics-mat-fitness-equipment-6mm/ZB83DFD7A7A480B6A3D7AZ/p/?o=zb83dfd7a7a480b6a3d7az-1,Get it by 7 Oct
06-Oct-2024,N1627336,yoga-mat-blue-62-6cm,Emfil,4.5,358,N,40,32.60,Y,39,https://www.noon.com/uae-en/yoga-mat-blue-62-6cm/N16273364A/p/?o=f1c2f07384046eef,Get it by 7 Oct
06-Oct-2024,N1652962,yoga-ball-with-air-pump-85-cm-85cm,body,4.3,61,N,39.95,31.55,N,40,https://www.noon.com/uae-en/yoga-ball-with-air-pump-85-cm-85cm/N16529624A/p/?o=c7ada602455ed8ab,N/A
06-Oct-2024,Z54B10CD,yoga-mat-non-slip-pilates-fitness-mats-anti-tear-72-x-31-5-x-0-6-thick-yoga-mats-for-women-exercise-mats-for-yoga-pilates-home-floor-workout-with-carrying-sling-and-storage-bag,GROIC,4.7,4,N,400,123.95,Y,41,https://www.noon.com/uae-en/yoga-mat-non-slip-pilates-fitness-mats-anti-tear-72-x-31-5-x-0-6-thick-yoga-mats-for-women-exercise-mats-for-yoga-pilates-home-floor-workout-with-carrying-sling-and-storage-bag/Z54B10CD732976EE884EEZ/p/?o=z54b10cd732976ee884eez-1,Get it by 7 Oct
06-Oct-2024,N1666008,exercise-swiss-ball-75cm,Fitness,4.6,75,N,35,31.50,N,42,https://www.noon.com/uae-en/exercise-swiss-ball-75cm/N16660087A/p/?o=b871f9ef99c6f8eb,N/A
06-Oct-2024,Z212ACDF,8mm-yoga-mat-with-carrying-strap-anti-slip-for-home-workout-exercises-meditation-eco-friendly-non-skid-tpe-yoga-mattres-for-pilates-183x61x0-8cm-thick-light-pink-black-color,Bernessi,5.0,3,Y,180,61.25,Y,43,https://www.noon.com/uae-en/8mm-yoga-mat-with-carrying-strap-anti-slip-for-home-workout-exercises-meditation-eco-friendly-non-skid-tpe-yoga-mattres-for-pilates-183x61x0-8cm-thick-light-pink-black-color/Z212ACDF2F7760CD34A11Z/p/?o=z212acdf2f7760cd34a11z-1,Get it by 7 Oct
06-Oct-2024,ZBCE7784,set-of-2-yoga-blocks-eva-foam-high-density-non-slip-yoga-bricks-for-meditation-balance-exercise,WENBO,5.0,1,Y,N/A,39,N,44,https://www.noon.com/uae-en/set-of-2-yoga-blocks-eva-foam-high-density-non-slip-yoga-bricks-for-meditation-balance-exercise/ZBCE778416BAE21D1E4CCZ/p/?o=zbce778416bae21d1e4ccz-1,Get it by 8 Oct
06-Oct-2024,Z8171D95,multipurpose-gym-duffel-bag-portable-luggage-handbag-wet-and-dry-separation-shoes-compartment-crossbody-bag-for-women-yoga-sports-travel-peach-pink,TNGames,N/A,N/A,Y,N/A,46,N,45,https://www.noon.com/uae-en/multipurpose-gym-duffel-bag-portable-luggage-handbag-wet-and-dry-separation-shoes-compartment-crossbody-bag-for-women-yoga-sports-travel-peach-pink/Z8171D9598AFA21212858Z/p/?o=z8171d9598afa21212858z-1,Get it by 11 Oct
06-Oct-2024,Z27B1893,microfiber-gym-towel-face-towel-yoga-towel-quick-dry-high-absorbent-sweat-towel-for-gym-exercises-and-outdoor-thick-400gsm-75x35cm-blue,RIGID,5.0,8,N,N/A,45.75,N,46,https://www.noon.com/uae-en/microfiber-gym-towel-face-towel-yoga-towel-quick-dry-high-absorbent-sweat-towel-for-gym-exercises-and-outdoor-thick-400gsm-75x35cm-blue/Z27B189348DAD2773CDD0Z/p/?o=f5b7d1fb1532282d,N/A
06-Oct-2024,ZC7C1017,mahmir-yoga-mat-anti-slip-exercise-mat-with-carrying-bag-fitness-mat-for-pilates-183cm-61cm-6mm-thickness-for-woman-man-beginners-light-green-black,MahMir,4.3,27,N,69.95,49.95,Y,47,https://www.noon.com/uae-en/mahmir-yoga-mat-anti-slip-exercise-mat-with-carrying-bag-fitness-mat-for-pilates-183cm-61cm-6mm-thickness-for-woman-man-beginners-light-green-black/ZC7C1017CDFCAC890274CZ/p/?o=zc7c1017cdfcac890274cz-1,Get it by 7 Oct
06-Oct-2024,Z1E5046A,epp-foam-roller-5-piece-yoga-foam-roller-set-massage-foam-roller-and-ball-massage-foam-suit-for-muscle-massage-and-fitness-sports,RIOXS,N/A,N/A,N,N/A,69,N,48,https://www.noon.com/uae-en/epp-foam-roller-5-piece-yoga-foam-roller-set-massage-foam-roller-and-ball-massage-foam-suit-for-muscle-massage-and-fitness-sports/Z1E5046A9D0B565D29FABZ/p/?o=fd818a34ce7a1c1d,N/A
06-Oct-2024,N1652962,yoga-ball-with-air-pump-75-cm-75cm,body,4.1,58,N,41.45,31.60,N,49,https://www.noon.com/uae-en/yoga-ball-with-air-pump-75-cm-75cm/N16529620A/p/?o=ab7c0dd5c45dd4cb,N/A
06-Oct-2024,N4131262,yoga-roller-column-33cm,Body,4.6,10,N,31.95,25.90,N,50,https://www.noon.com/uae-en/yoga-roller-column-33cm/N41312620A/p/?o=df6fa9f37801065e,N/A
06-Oct-2024,N3453967,foldable-non-slip-yoga-mat-6mm,yoga,4.4,438,N,32.60,32.50,Y,51,https://www.noon.com/uae-en/foldable-non-slip-yoga-mat-6mm/N34539674A/p/?o=f24deeae2ac03f2b,Get it by 7 Oct
06-Oct-2024,N2733053,yoga-mat-1meter,Fitness,4.4,88,N,N/A,39.75,Y,52,https://www.noon.com/uae-en/yoga-mat-1meter/N27330532A/p/?o=b9b77fe99f710c6e,Get it by 7 Oct
06-Oct-2024,ZDB483D6,travel-yoga-mat-non-slip-exercise-suede-mat-with-carry-bag-all-purpose-fitness-mat-with-high-density-anti-tear-surface-for-women-ideal-for-pilates-workout,ShebSheb,3.6,6,N,N/A,69.90,N,53,https://www.noon.com/uae-en/travel-yoga-mat-non-slip-exercise-suede-mat-with-carry-bag-all-purpose-fitness-mat-with-high-density-anti-tear-surface-for-women-ideal-for-pilates-workout/ZDB483D62227AFCDCAD2BZ/p/?o=cd3a3a68b782cc5f,N/A
06-Oct-2024,N2146285,4-packs-cooling-towel-0-08x39-4x11-4inch,U-pick,4.2,84,N,30.45,24.65,Y,54,https://www.noon.com/uae-en/4-packs-cooling-towel-0-08x39-4x11-4inch/N21462859A/p/?o=e1aa16341fd9ce5e,Get it by 7 Oct
06-Oct-2024,ZF12EE3B,mela-non-slip-yoga-mat-for-home-gym-6mm-thick-eco-friendly-tpe-cushioned-exercise-mat-with-carry-strap-perfect-for-yoga-pilates-fitness-training-gymnastics-essentials-blue,MELA,N/A,N/A,N,119,79.95,Y,55,https://www.noon.com/uae-en/mela-non-slip-yoga-mat-for-home-gym-6mm-thick-eco-friendly-tpe-cushioned-exercise-mat-with-carry-strap-perfect-for-yoga-pilates-fitness-training-gymnastics-essentials-blue/ZF12EE3B5F1EF3A193C60Z/p/?o=zf12ee3b5f1ef3a193c60z-1,Get it by 7 Oct
06-Oct-2024,ZA6A1060,women-s-yoga-socks-split-toe-non-slip-socks-pilates-socks-five-toe-sports-socks-black,HaveDream,N/A,N/A,N,28,23,Y,56,https://www.noon.com/uae-en/women-s-yoga-socks-split-toe-non-slip-socks-pilates-socks-five-toe-sports-socks-black/ZA6A106027233DA7D7739Z/p/?o=za6a106027233da7d7739z-1,Get it by 7 Oct
06-Oct-2024,ZC462B19,2mm-foldable-cranberry-point-yoga-mat,Gaiam,5.0,1,N,125,39,N,57,https://www.noon.com/uae-en/2mm-foldable-cranberry-point-yoga-mat/ZC462B190BD7C61A1331AZ/p/?o=c966739980623e7b,N/A
06-Oct-2024,Z66B112C,6mm-anti-slip-tpe-yoga-mat-with-strap-bag-knee-support-non-slip-lightweight-for-yoga-pilates-fitness-home-workouts-183-66-cm-gold-black,RIGID,4.4,11,N,89.95,83.50,Y,58,https://www.noon.com/uae-en/6mm-anti-slip-tpe-yoga-mat-with-strap-bag-knee-support-non-slip-lightweight-for-yoga-pilates-fitness-home-workouts-183-66-cm-gold-black/Z66B112C708303963BEC4Z/p/?o=z66b112c708303963bec4z-1,Get it by 7 Oct
06-Oct-2024,Z6744CF0,12-pack-puzzle-exercise-floor-mat-eva-foam-mats-with-interlocking-floor-tiles-12-x-12-foam-gym-mat-protective-flooring-mats-interlocking-for-home-and-gym-equipment,GROIC,3.1,5,N,200,81.60,Y,59,https://www.noon.com/uae-en/12-pack-puzzle-exercise-floor-mat-eva-foam-mats-with-interlocking-floor-tiles-12-x-12-foam-gym-mat-protective-flooring-mats-interlocking-for-home-and-gym-equipment/Z6744CF0C300C15718ECAZ/p/?o=z6744cf0c300c15718ecaz-1,Get it by 7 Oct
06-Oct-2024,N4879718,yoga-foam-roller,Cool,4.4,14,N,120,42.25,Y,60,https://www.noon.com/uae-en/yoga-foam-roller/N48797189A/p/?o=c194847cd94e357c,Get it by 7 Oct
06-Oct-2024,N2146236,yoga-blocks-2-pack-eva-foam-yoga-exercise-bricks-3x9x5inch,MoKo,4.6,13,N,N/A,23,N,61,https://www.noon.com/uae-en/yoga-blocks-2-pack-eva-foam-yoga-exercise-bricks-3x9x5inch/N21462369A/p/?o=ff2eb3323e48878e,N/A
06-Oct-2024,Z3859B43,yoga-mat-non-slip-yoga-mat-with-strap-included-10mm-thick-exercise-mat-yoga-and-many-other-home-workouts,Spall,4.8,4,N,80,35,N,62,https://www.noon.com/uae-en/yoga-mat-non-slip-yoga-mat-with-strap-included-10mm-thick-exercise-mat-yoga-and-many-other-home-workouts/Z3859B43C495F32F447DCZ/p/?o=z3859b43c495f32f447dcz-1,Get it by 8 Oct
